,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,상상인증권,주당액면가액(원),"1,000","1,000","1,000",
1,상상인증권,(연결)당기순이익(백만원),"3,681","8,968","2,505",
2,상상인증권,(별도)당기순이익(백만원),"3,757","6,174","4,038",
3,상상인증권,(연결)주당순이익(원),35,95,27,
4,상상인증권,현금배당금총액(백만원),-,-,-,
5,상상인증권,주식배당금총액(백만원),-,-,-,
6,상상인증권,(연결)현금배당성향(%),-,-,-,
7,상상인증권,현금배당수익률(%),-,-,-,보통주
8,상상인증권,현금배당수익률(%),-,-,-,우선주
9,상상인증권,주식배당수익률(%),-,-,-,보통주
10,상상인증권,주식배당수익률(%),-,-,-,우선주
11,상상인증권,주당 현금배당금(원),-,-,-,보통주
12,상상인증권,주당 현금배당금(원),-,-,-,우선주
13,상상인증권,주당 주식배당(주),-,-,-,보통주
14,상상인증권,주당 주식배당(주),-,-,-,우선주
