,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,대덕,주당액면가액(원),500,500,500,
1,대덕,(연결)당기순이익(백만원),"19,264","-2,324","147,240",
2,대덕,(별도)당기순이익(백만원),"-7,396","10,574","61,089",
3,대덕,(연결)주당순이익(원),549,-66,"3,409",
4,대덕,현금배당금총액(백만원),"14,047","10,537","10,537",
5,대덕,주식배당금총액(백만원),-,-,-,
6,대덕,(연결)현금배당성향(%),72.90,-453.40,7.20,
7,대덕,현금배당수익률(%),5.90,3.70,4.30,보통주
8,대덕,현금배당수익률(%),4.10,2.80,3.50,우선주
9,대덕,주식배당수익률(%),-,-,-,보통주
10,대덕,주식배당수익률(%),-,-,-,우선주
11,대덕,주당 현금배당금(원),400,300,300,보통주
12,대덕,주당 현금배당금(원),405,305,305,우선주
13,대덕,주당 주식배당(주),-,-,-,보통주
14,대덕,주당 주식배당(주),-,-,-,우선주
