,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,동원F&B,주당액면가액(원),"5,000","5,000","5,000",
1,동원F&B,(연결)당기순이익(백만원),"90,821","69,498","77,931",
2,동원F&B,(별도)당기순이익(백만원),"73,560","60,829","52,826",
3,동원F&B,(연결)주당순이익(원),"23,534","18,009","20,194",
4,동원F&B,현금배당금총액(백만원),"13,507","13,507","13,507",
5,동원F&B,주식배당금총액(백만원),-,-,-,
6,동원F&B,(연결)현금배당성향(%),14.87,19.43,17.33,
7,동원F&B,현금배당수익률(%),2.20,1.80,2.00,보통주
8,동원F&B,현금배당수익률(%),-,-,-,우선주
9,동원F&B,주식배당수익률(%),-,-,-,보통주
10,동원F&B,주식배당수익률(%),-,-,-,우선주
11,동원F&B,주당 현금배당금(원),"3,500","3,500","3,500",보통주
12,동원F&B,주당 현금배당금(원),-,-,-,우선주
13,동원F&B,주당 주식배당(주),-,-,-,보통주
14,동원F&B,주당 주식배당(주),-,-,-,우선주
