,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,동아에스티,주당액면가액(원),"5,000","5,000","5,000",
1,동아에스티,(연결)당기순이익(백만원),"12,771","12,816","27,103",
2,동아에스티,(별도)당기순이익(백만원),"9,020","11,969","27,653",
3,동아에스티,(연결)주당순이익(원),"1,606","1,519","3,212",
4,동아에스티,현금배당금총액(백만원),"5,884","8,441","8,438",
5,동아에스티,주식배당금총액(백만원),841,-,-,
6,동아에스티,(연결)현금배당성향(%),46.10,65.80,31.13,
7,동아에스티,현금배당수익률(%),1.10,1.40,1.20,보통주
8,동아에스티,현금배당수익률(%),-,-,-,우선주
9,동아에스티,주식배당수익률(%),-,-,-,보통주
10,동아에스티,주식배당수익률(%),-,-,-,우선주
11,동아에스티,주당 현금배당금(원),700,"1,000","1,000",보통주
12,동아에스티,주당 현금배당금(원),-,-,-,우선주
13,동아에스티,주당 주식배당(주),0,-,-,보통주
14,동아에스티,주당 주식배당(주),-,-,-,우선주
