,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,호전실업,주당액면가액(원),500,500,500,
1,호전실업,(연결)당기순이익(백만원),"26,766","11,783","-17,325",
2,호전실업,(별도)당기순이익(백만원),"19,223","3,207","-10,578",
3,호전실업,(연결)주당순이익(원),"2,932","1,517","-2,127",
4,호전실업,현금배당금총액(백만원),"2,776","2,233","1,629",
5,호전실업,주식배당금총액(백만원),-,-,-,
6,호전실업,(연결)현금배당성향(%),10.37,18.95,0.00,
7,호전실업,현금배당수익률(%),3.51,2.47,2.17,보통주
8,호전실업,현금배당수익률(%),-,-,-,우선주
9,호전실업,주식배당수익률(%),-,-,-,
10,호전실업,주식배당수익률(%),-,-,-,
11,호전실업,주당 현금배당금(원),300,250,200,보통주
12,호전실업,주당 현금배당금(원),-,250,200,우선주
13,호전실업,주당 주식배당(주),-,-,-,
14,호전실업,주당 주식배당(주),-,-,-,
