,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,다우데이타,주당액면가액(원),500,500,500,
1,다우데이타,(연결)당기순이익(백만원),"203,727","146,992","96,114",
2,다우데이타,(별도)당기순이익(백만원),"21,405","24,471","13,719",
3,다우데이타,(연결)주당순이익(원),"5,319","3,838","2,510",
4,다우데이타,현금배당금총액(백만원),"11,490","11,490","9,575",
5,다우데이타,주식배당금총액(백만원),-,-,-,
6,다우데이타,(연결)현금배당성향(%),5.64,7.82,9.96,
7,다우데이타,현금배당수익률(%),0.98,2.04,1.97,보통주
8,다우데이타,현금배당수익률(%),-,-,-,우선주
9,다우데이타,주식배당수익률(%),-,-,-,보통주
10,다우데이타,주식배당수익률(%),-,-,-,우선주
11,다우데이타,주당 현금배당금(원),300,300,250,보통주
12,다우데이타,주당 현금배당금(원),-,-,-,우선주
13,다우데이타,주당 주식배당(주),-,-,-,보통주
14,다우데이타,주당 주식배당(주),-,-,-,우선주
