,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,한솔케미칼,주당액면가액(원),"5,000","5,000","5,000",
1,한솔케미칼,(연결)당기순이익(백만원),"166,978","158,671","130,081",
2,한솔케미칼,(별도)당기순이익(백만원),"120,840","130,175","105,104",
3,한솔케미칼,(연결)주당순이익(원),"14,099","13,332","10,450",
4,한솔케미칼,현금배당금총액(백만원),"22,844","23,369","19,959",
5,한솔케미칼,주식배당금총액(백만원),-,-,-,
6,한솔케미칼,(연결)현금배당성향(%),13.70,15.80,16.30,
7,한솔케미칼,현금배당수익률(%),1.10,0.70,1.00,보통주
8,한솔케미칼,현금배당수익률(%),-,-,-,우선주
9,한솔케미칼,주식배당수익률(%),-,-,-,보통주
10,한솔케미칼,주식배당수익률(%),-,-,-,우선주
11,한솔케미칼,주당 현금배당금(원),"2,100","2,100","1,800",보통주
12,한솔케미칼,주당 현금배당금(원),-,-,-,우선주
13,한솔케미칼,주당 주식배당(주),-,-,-,보통주
14,한솔케미칼,주당 주식배당(주),-,-,-,우선주
