,corp_name,se,thstrm,frmtrm,lwfr
0,팜젠사이언스,주당액면가액(원),500,500,500
1,팜젠사이언스,(연결)당기순이익(백만원),"70,058","32,414","9,124"
2,팜젠사이언스,(별도)당기순이익(백만원),"1,225","-4,209","-2,327"
3,팜젠사이언스,(연결)주당순이익(원),"4,498","2,206",675
4,팜젠사이언스,현금배당금총액(백만원),-,-,-
5,팜젠사이언스,주식배당금총액(백만원),-,-,-
6,팜젠사이언스,(연결)현금배당성향(%),-,-,-
7,팜젠사이언스,현금배당수익률(%),-,-,-
8,팜젠사이언스,현금배당수익률(%),-,-,-
9,팜젠사이언스,주식배당수익률(%),-,-,-
10,팜젠사이언스,주식배당수익률(%),-,-,-
11,팜젠사이언스,주당 현금배당금(원),-,-,-
12,팜젠사이언스,주당 현금배당금(원),-,-,-
13,팜젠사이언스,주당 주식배당(주),-,-,-
14,팜젠사이언스,주당 주식배당(주),-,-,-
