,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,이노션,주당액면가액(원),500,500,500,
1,이노션,(연결)당기순이익(백만원),"70,606","65,889","63,476",
2,이노션,(별도)당기순이익(백만원),"126,399","29,069","18,447",
3,이노션,(연결)주당순이익(원),"3,530","3,294","3,174",
4,이노션,현금배당금총액(백만원),"43,000","36,000","36,000",
5,이노션,주식배당금총액(백만원),-,-,-,
6,이노션,(연결)현금배당성향(%),60.90,54.60,56.70,
7,이노션,현금배당수익률(%),5.00,3.30,3.00,보통주
8,이노션,현금배당수익률(%),-,-,-,
9,이노션,주식배당수익률(%),-,-,-,보통주
10,이노션,주식배당수익률(%),-,-,-,
11,이노션,주당 현금배당금(원),"2,150","1,800","1,800",보통주
12,이노션,주당 현금배당금(원),-,-,-,
13,이노션,주당 주식배당(주),-,-,-,보통주
14,이노션,주당 주식배당(주),-,-,-,
