,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,셀트리온,주당액면가액(원),"1,000","1,000","1,000",
1,셀트리온,(연결)당기순이익(백만원),"537,836","579,465","525,703",
2,셀트리온,(별도)당기순이익(백만원),"511,383","575,983","514,270",
3,셀트리온,(연결)주당순이익(원),"3,894","4,160","3,855",
4,셀트리온,현금배당금총액(백만원),"51,672","102,468",-,
5,셀트리온,주식배당금총액(백만원),"5,512","2,732","2,676",
6,셀트리온,(연결)현금배당성향(%),9.61,17.68,-,
7,셀트리온,현금배당수익률(%),0.21,0.37,-,보통주
8,셀트리온,현금배당수익률(%),-,-,-,
9,셀트리온,주식배당수익률(%),-2.87,0.25,5.44,보통주
10,셀트리온,주식배당수익률(%),-,-,-,
11,셀트리온,주당 현금배당금(원),375,750,-,보통주
12,셀트리온,주당 현금배당금(원),-,-,-,
13,셀트리온,주당 주식배당(주),0,0,0,보통주
14,셀트리온,주당 주식배당(주),-,-,-,
