,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,아이마켓코리아,주당액면가액(원),500,500,500,
1,아이마켓코리아,(연결)당기순이익(백만원),"22,224","38,166","21,360",
2,아이마켓코리아,(별도)당기순이익(백만원),"36,294","44,389","24,610",
3,아이마켓코리아,(연결)주당순이익(원),706,"1,213",672,
4,아이마켓코리아,현금배당금총액(백만원),"18,879","18,879","18,879",
5,아이마켓코리아,주식배당금총액(백만원),-,-,-,
6,아이마켓코리아,(연결)현금배당성향(%),84.90,49.50,88.40,
7,아이마켓코리아,현금배당수익률(%),5.70,5.40,6.40,보통주
8,아이마켓코리아,현금배당수익률(%),-,-,-,우선주
9,아이마켓코리아,주식배당수익률(%),-,-,-,보통주
10,아이마켓코리아,주식배당수익률(%),-,-,-,우선주
11,아이마켓코리아,주당 현금배당금(원),600,600,600,보통주
12,아이마켓코리아,주당 현금배당금(원),-,-,-,우선주
13,아이마켓코리아,주당 주식배당(주),-,-,-,보통주
14,아이마켓코리아,주당 주식배당(주),-,-,-,우선주
