,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,동화약품,주당액면가액(원),"1,000","1,000","1,000",
1,동화약품,(연결)당기순이익(백만원),"20,383","17,870","28,507",
2,동화약품,(별도)당기순이익(백만원),"18,208","14,734","28,443",
3,동화약품,(연결)주당순이익(원),736,647,"1,033",
4,동화약품,현금배당금총액(백만원),"4,982","4,982","4,969",
5,동화약품,주식배당금총액(백만원),-,-,-,
6,동화약품,(연결)현금배당성향(%),24.44,27.88,17.43,
7,동화약품,현금배당수익률(%),1.94,1.23,0.87,보통주
8,동화약품,현금배당수익률(%),-,-,-,
9,동화약품,주식배당수익률(%),-,-,-,보통주
10,동화약품,주식배당수익률(%),-,-,-,
11,동화약품,주당 현금배당금(원),180,180,180,보통주
12,동화약품,주당 현금배당금(원),-,-,-,
13,동화약품,주당 주식배당(주),-,-,-,보통주
14,동화약품,주당 주식배당(주),-,-,-,
