,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,신대양제지,주당액면가액(원),"5,000","5,000","5,000",
1,신대양제지,(연결)당기순이익(백만원),"51,281","60,434","45,706",
2,신대양제지,(별도)당기순이익(백만원),"20,262","25,007","24,030",
3,신대양제지,(연결)주당순이익(원),"13,192","14,644","10,710",
4,신대양제지,현금배당금총액(백만원),"4,508","4,508","2,392",
5,신대양제지,주식배당금총액(백만원),-,-,-,
6,신대양제지,(연결)현금배당성향(%),8.80,7.40,5.20,
7,신대양제지,현금배당수익률(%),1.50,1.50,1.00,보통주
8,신대양제지,현금배당수익률(%),-,-,-,
9,신대양제지,주식배당수익률(%),-,-,-,보통주
10,신대양제지,주식배당수익률(%),-,-,-,
11,신대양제지,주당 현금배당금(원),"1,250","1,250",625,보통주
12,신대양제지,주당 현금배당금(원),-,-,-,
13,신대양제지,주당 주식배당(주),-,-,-,보통주
14,신대양제지,주당 주식배당(주),-,-,-,
