,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,하나제약,주당액면가액(원),500,500,500,
1,하나제약,(연결)당기순이익(백만원),-,-,-,
2,하나제약,(별도)당기순이익(백만원),"24,307","28,014","14,893",
3,하나제약,(연결)주당순이익(원),-,-,-,
4,하나제약,현금배당금총액(백만원),"8,823","8,823","8,022",
5,하나제약,주식배당금총액(백만원),-,-,-,
6,하나제약,(연결)현금배당성향(%),36.30,31.50,53.90,
7,하나제약,현금배당수익률(%),2.90,2.50,2.00,보통주
8,하나제약,현금배당수익률(%),-,-,-,우선주
9,하나제약,주식배당수익률(%),-,-,-,보통주
10,하나제약,주식배당수익률(%),-,-,-,우선주
11,하나제약,주당 현금배당금(원),510,510,510,보통주
12,하나제약,주당 현금배당금(원),-,-,-,우선주
13,하나제약,주당 주식배당(주),-,-,-,보통주
14,하나제약,주당 주식배당(주),-,-,-,우선주
