,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,한솔홈데코,주당액면가액(원),"1,000","1,000","1,000",
1,한솔홈데코,(연결)당기순이익(백만원),"-4,868","5,460",587,
2,한솔홈데코,(별도)당기순이익(백만원),"5,918","7,542","2,272",
3,한솔홈데코,(연결)주당순이익(원),-60,68,7,
4,한솔홈데코,현금배당금총액(백만원),-,"1,611",-,
5,한솔홈데코,주식배당금총액(백만원),-,-,-,
6,한솔홈데코,(연결)현금배당성향(%),-,29.51,-,
7,한솔홈데코,현금배당수익률(%),-,1.20,-,보통주
8,한솔홈데코,현금배당수익률(%),-,-,-,우선주
9,한솔홈데코,주식배당수익률(%),-,-,-,보통주
10,한솔홈데코,주식배당수익률(%),-,-,-,우선주
11,한솔홈데코,주당 현금배당금(원),-,20,-,보통주
12,한솔홈데코,주당 현금배당금(원),-,-,-,우선주
13,한솔홈데코,주당 주식배당(주),-,-,-,보통주
14,한솔홈데코,주당 주식배당(주),-,-,-,우선주
