,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,오리온홀딩스,주당액면가액(원),500,500,500,
1,오리온홀딩스,(연결)당기순이익(백만원),"102,967","85,985","77,512",
2,오리온홀딩스,(별도)당기순이익(백만원),"19,122","23,625","13,482",
3,오리온홀딩스,(연결)주당순이익(원),"1,712","1,429","1,289",
4,오리온홀딩스,현금배당금총액(백만원),"42,110","33,107","25,114",
5,오리온홀딩스,주식배당금총액(백만원),-,-,-,
6,오리온홀딩스,(연결)현금배당성향(%),40.90,38.50,32.40,
7,오리온홀딩스,현금배당수익률(%),4.40,4.70,4.70,보통주
8,오리온홀딩스,현금배당수익률(%),-,-,-,우선주
9,오리온홀딩스,주식배당수익률(%),-,-,-,보통주
10,오리온홀딩스,주식배당수익률(%),-,-,-,우선주
11,오리온홀딩스,주당 현금배당금(원),700,650,650,보통주
12,오리온홀딩스,주당 현금배당금(원),-,-,-,우선주
13,오리온홀딩스,주당 주식배당(주),-,-,-,보통주
14,오리온홀딩스,주당 주식배당(주),-,-,-,우선주
