,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,KC그린홀딩스,주당액면가액(원),500,500,500,
1,KC그린홀딩스,(연결)당기순이익(백만원),"-3,032","2,708","-36,987",
2,KC그린홀딩스,(별도)당기순이익(백만원),"2,462","4,050","-3,391",
3,KC그린홀딩스,(연결)주당순이익(원),-137,122,"-1,672",
4,KC그린홀딩스,현금배당금총액(백만원),"1,106","1,549",885,
5,KC그린홀딩스,주식배당금총액(백만원),-,-,-,
6,KC그린홀딩스,(연결)현금배당성향(%),-,57.20,-,
7,KC그린홀딩스,현금배당수익률(%),1.81,1.65,0.79,보통주
8,KC그린홀딩스,현금배당수익률(%),-,-,-,우선주
9,KC그린홀딩스,주식배당수익률(%),-,-,-,보통주
10,KC그린홀딩스,주식배당수익률(%),-,-,-,우선주
11,KC그린홀딩스,주당 현금배당금(원),50,70,40,보통주
12,KC그린홀딩스,주당 현금배당금(원),-,-,-,우선주
13,KC그린홀딩스,주당 주식배당(주),-,-,-,보통주
14,KC그린홀딩스,주당 주식배당(주),-,-,-,우선주
