,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,에코프로,주당액면가액(원),500,500,500,
1,에코프로,(연결)당기순이익(백만원),"36,064","240,339","23,688",
2,에코프로,(별도)당기순이익(백만원),"-86,163","384,972","180,967",
3,에코프로,(연결)주당순이익(원),"1,473","11,448","1,079",
4,에코프로,현금배당금총액(백만원),"12,508","10,217","6,561",
5,에코프로,주식배당금총액(백만원),375,238,219,
6,에코프로,(연결)현금배당성향(%),34.68,4.25,27.70,
7,에코프로,현금배당수익률(%),0.40,0.40,0.60,보통주
8,에코프로,현금배당수익률(%),-,-,-,우선주
9,에코프로,주식배당수익률(%),4.60,6.80,5.40,보통주
10,에코프로,주식배당수익률(%),-,-,-,우선주
11,에코프로,주당 현금배당금(원),500,430,300,보통주
12,에코프로,주당 현금배당금(원),-,-,-,우선주
13,에코프로,주당 주식배당(주),0,0,0,보통주
14,에코프로,주당 주식배당(주),-,-,-,우선주
