,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,S-Oil,주당액면가액(원),"2,500","2,500","2,500",
1,S-Oil,(연결)당기순이익(백만원),"2,104,387","1,378,541","-796,108",
2,S-Oil,(별도)당기순이익(백만원),"2,103,686","1,378,330","-799,920",
3,S-Oil,(연결)주당순이익(원),"18,075","11,840","-6,839",
4,S-Oil,현금배당금총액(백만원),"640,409","442,495",96,
5,S-Oil,주식배당금총액(백만원),-,-,-,
6,S-Oil,(연결)현금배당성향(%),30.40,32.10,-,
7,S-Oil,현금배당수익률(%),6.20,4.30,-,보통주
8,S-Oil,현금배당수익률(%),9.40,6.70,0.07,우선주
9,S-Oil,주식배당수익률(%),-,-,-,보통주
10,S-Oil,주식배당수익률(%),-,-,-,우선주
11,S-Oil,주당 현금배당금(원),"5,500","3,800",-,보통주
12,S-Oil,주당 현금배당금(원),"5,525","3,825",25,우선주
13,S-Oil,주당 주식배당(주),-,-,-,보통주
14,S-Oil,주당 주식배당(주),-,-,-,우선주
