,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,넥센,주당액면가액(원),500,500,500,
1,넥센,(연결)당기순이익(백만원),"1,777","29,422",769,
2,넥센,(별도)당기순이익(백만원),"31,224","26,878","19,440",
3,넥센,(연결)주당순이익(원),317,521,194,
4,넥센,현금배당금총액(백만원),"5,960","5,543","4,777",
5,넥센,주식배당금총액(백만원),-,-,-,
6,넥센,(연결)현금배당성향(%),34.12,19.22,43.89,
7,넥센,현금배당수익률(%),2.65,2.18,1.85,보통주
8,넥센,현금배당수익률(%),3.30,3.16,2.82,우선주
9,넥센,주식배당수익률(%),-,-,-,보통주
10,넥센,주식배당수익률(%),-,-,-,우선주
11,넥센,주당 현금배당금(원),110,100,85,보통주
12,넥센,주당 현금배당금(원),115,105,90,우선주
13,넥센,주당 주식배당(주),-,-,-,보통주
14,넥센,주당 주식배당(주),-,-,-,우선주
