,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,대상,주당액면가액(원),"1,000","1,000","1,000",
1,대상,(연결)당기순이익(백만원),"83,069","144,135","125,102",
2,대상,(별도)당기순이익(백만원),"84,740","140,010","115,152",
3,대상,(연결)주당순이익(원),"2,306","4,001","3,473",
4,대상,현금배당금총액(백만원),"28,828","28,828","25,226",
5,대상,주식배당금총액(백만원),-,-,-,
6,대상,(연결)현금배당성향(%),34.70,20.00,20.16,
7,대상,현금배당수익률(%),3.50,3.40,2.70,보통주
8,대상,현금배당수익률(%),5.00,4.60,3.70,우선주
9,대상,주식배당수익률(%),-,-,-,보통주
10,대상,주식배당수익률(%),-,-,-,우선주
11,대상,주당 현금배당금(원),800,800,700,보통주
12,대상,주당 현금배당금(원),810,810,710,우선주
13,대상,주당 주식배당(주),-,-,-,보통주
14,대상,주당 주식배당(주),-,-,-,우선주
