,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,SK,주당액면가액(원),200,200,200,
1,SK,(연결)당기순이익(백만원),"1,098,683","1,965,612","189,368",
2,SK,(별도)당기순이익(백만원),"544,415","1,499,764","1,716,045",
3,SK,(연결)주당순이익(원),"19,547","37,321","3,544",
4,SK,현금배당금총액(백만원),"280,149","447,594","370,125",
5,SK,주식배당금총액(백만원),-,-,-,
6,SK,(연결)현금배당성향(%),25.50,22.80,195.50,
7,SK,현금배당수익률(%),2.50,3.10,2.90,보통주
8,SK,현금배당수익률(%),2.90,3.60,2.90,우선주
9,SK,주식배당수익률(%),-,-,-,보통주
10,SK,주식배당수익률(%),-,-,-,우선주
11,SK,주당 현금배당금(원),"5,000","8,000","7,000",보통주
12,SK,주당 현금배당금(원),"5,050","8,050","7,050",우선주
13,SK,주당 주식배당(주),-,-,-,보통주
14,SK,주당 주식배당(주),-,-,-,우선주
