,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,아프리카TV,주당액면가액(원),500,500,500,
1,아프리카TV,(연결)당기순이익(백만원),"59,741","71,022","36,595",
2,아프리카TV,(별도)당기순이익(백만원),"57,987","69,907","35,019",
3,아프리카TV,(연결)주당순이익(원),"5,445","6,465","3,365",
4,아프리카TV,현금배당금총액(백만원),"7,963","8,047","7,068",
5,아프리카TV,주식배당금총액(백만원),-,-,-,
6,아프리카TV,(연결)현금배당성향(%),13.30,11.30,19.30,
7,아프리카TV,현금배당수익률(%),1.00,0.40,1.10,보통주
8,아프리카TV,현금배당수익률(%),-,-,-,우선주
9,아프리카TV,주식배당수익률(%),-,-,-,보통주
10,아프리카TV,주식배당수익률(%),-,-,-,우선주
11,아프리카TV,주당 현금배당금(원),730,730,650,보통주
12,아프리카TV,주당 현금배당금(원),-,-,-,우선주
13,아프리카TV,주당 주식배당(주),-,-,-,보통주
14,아프리카TV,주당 주식배당(주),-,-,-,우선주
