,tag,제 27 기,제 26 기,제 25 기
0,자산,,,
1,유동자산,370259685206,313041678404,195601485945
2,현금및현금성자산,76594653138,75103091970,66012081825
5,기타유동금융자산,143333162749,118133529374,30990123875
6,매각예정자산,0,0,1055093191
7,기타유동자산,6087700558,4203101638,1610683415
8,당기법인세자산,473000,479860,48131189
9,비유동자산,94865785581,95108082243,96436125383
10,기타비유동금융자산,20879651118,19937959788,16859654430
12,유형자산,37618923527,34416331606,38157450981
13,사용권자산,6844258393,4423548972,6265819862
15,무형자산,11888795862,15976962069,16315652200
17,이연법인세자산,6258382615,2901057343,1795399907
18,자산총계,465125470787,408149760647,292037611328
19,부채,,,
20,유동부채,217402142629,193391539998,128640636782
24,기타유동부채,17459421933,16204123468,12478519922
25,유동리스부채,3961623012,3567413456,3140976742
26,유동충당부채,2679017074,1555633469,1196559961
27,매각예정부채,0,0,525093191
28,당기법인세부채,12837732779,17728726889,6565227214
29,비유동부채,6548697636,5331470091,15837651132
32,비유동리스부채,2557736844,1546547256,3457685180
33,비유동충당부채,2252925255,1344657305,745400028
34,부채총계,223950840265,198723010089,144478287914
44,자본과부채총계,465125470787,408149760647,292037611328
