,tag,제 61 기,제 60 기,제 59 기
0,자산,,,
1,유동자산,4756365991493,3756713435332,2744540058309
2,현금및현금성자산,1261107033203,1068528049080,723057188770
5,기타유동금융자산,205541875640,20928042522,46028238491
6,재고자산,957902194251,714981861176,524105423855
7,생물자산,367829992535,317519442930,279983161719
8,당기법인세자산,9644400193,4289814796,2739656994
9,기타유동자산,392678820674,447301981561,201027588256
10,매각예정비유동자산,,2369601803,
11,비유동자산,8512622307308,7861528780729,6685993233972
14,기타비유동금융자산,97974427819,53705655025,38920252024
16,비유동생물자산,40009684846,38077011401,34181140901
18,유형자산,6695908549347,6241024491272,5323375314163
19,사용권자산,441616104165,394114217544,115085469459
20,무형자산,367792566931,361130516977,346858075203
21,기타비유동자산,65537925963,20911004204,17119560014
22,이연법인세자산,44109750691,38929561736,35123747836
23,자산총계,13268988298801,11618242216061,9430533292281
24,부채,,,
25,유동부채,5220519370734,4657380565363,3835390956766
27,단기차입부채,3486475120026,3141632458083,2747940795425
28,단기리스부채,226636394239,221688462202,29627841760
29,기타유동금융부채,12213677550,7168429362,65753742769
30,당기법인세부채,24012806494,29956373817,36986950391
31,유동충당부채,51925447356,17654233377,6276683373
32,기타유동부채,368466307814,347085121267,236425053420
33,매각예정비유동부채,,329471883,
34,비유동부채,2989085435925,2722197335555,2144727467747
36,장기차입부채,2616683429733,2450989429455,1940132150213
37,장기리스부채,252288507319,156684318779,84074137330
38,기타비유동금융부채,9301343035,9048367888,12756051506
39,기타비유동부채,15863710045,2750891963,2111646162
40,확정급여부채,9241048713,14630866113,24467748357
41,비유동충당부채,24294304,24141313778,22833318476
42,이연법인세부채,74877105286,56102699536,51992101957
43,부채총계,8209604806659,7379577900918,5980118424513
53,부채와 자본총계,13268988298801,11618242216061,9430533292281
