,tag,제 48 기,제 47 기,제 46 기
0,자산,,,
1,유동자산,812498508803,780421145328,755493781403
2,현금및현금성자산,20756866697,20526764934,22093630814
5,당기손익-공정가치측정금융자산,10195000000,10075000000,10031500000
6,파생상품자산,38894823,1681364826,164019021
8,기타유동자산,911791166,621247651,802030152
9,재고자산,57145306654,48371447891,40213750382
10,비유동자산,815354210499,802156734982,770276502656
13,기타포괄손익-공정가치측정금융자산,6027741733,6315878657,7034187911
14,유형자산,46954231335,47679411302,48846778284
16,무형자산,1713518248,2043442655,2114966786
18,이연법인세자산,167551789,330620080,361797320
19,순확정급여자산,3460815789,,
20,자산총계,1627852719302,1582577880310,1525770284059
21,부채,,,
22,유동부채,67707637636,58685673847,55895949631
24,파생상품부채,2489910290,4208941,1964445182
25,기타유동부채,2578658163,2518908124,3100688481
26,리스부채,507781299,582305824,279787262
27,당기법인세부채,8633374757,13365442393,10912957286
29,반품환불부채,94931608,119162186,119164391
30,비유동부채,14594822813,75285029203,72617732577
32,순확정급여부채,,1026867594,2408863582
33,이연법인세부채,5419365053,67370024653,63473436159
34,당기법인세부채,5533193658,2893610802,3132970660
35,리스부채,175593594,490454287,92403803
36,기타비유동금융부채,100000000,100000000,100000000
37,부채총계,82302460449,133970703050,128513682208
46,자본과부채총계,1627852719302,1582577880310,1525770284059
