,tag,제 27 기,제 26 기,제 25 기
0,자산,,,
1,유동자산,109211228413,164001196675,339585985936
2,현금및현금성자산,46395542619,42381906753,192300715778
3,당기손익-공정가치금융자산,6680181103,17608635485,73028484159
6,재고자산,848728377,1320999982,3229246805
7,기타유동자산,2496638050,2811579544,2335788986
8,파생금융자산,293039537,,
9,당기법인세자산,421776320,845218379,1818056399
10,비유동자산,144850597611,118499722186,138551251794
11,당기손익-공정가치금융자산,41671097446,10490672950,9975501587
12,기타포괄손익-공정가치금융자산,,,2187500000
14,유형자산,88032887194,94188276700,105531135458
15,무형자산,11939661029,7939791346,5741230721
16,사용권자산,,,7844053308
17,기타비유동자산,873662490,869977440,133236480
18,자산총계,254061826024,282500918861,478137237730
19,부채,,,
20,유동부채,33196191207,35835033780,183444098228
26,파생금융부채,1850833438,13426494248,33692527447
27,기타유동부채,1817178727,1682277183,1348158819
28,(유동)리스부채,,,2648164865
29,비유동부채,4387359494,21533379138,14336393556
32,비유동파생금융부채,2075311262,151219067,
34,확정급여부채,1265132893,1085928323,3270140717
35,기타비유동충당부채,1319,13942,27906827
36,리스부채,,,6380830364
37,부채총계,37583550701,57368412918,197780491784
47,자본과부채총계,254061826024,282500918861,478137237730
