,tag,제 65 기,제 64 기,제 63 기
0,자산,,,
1,유동자산,1442087250791.0,1476005839227.0,1200267598851.0
2,현금및현금성자산,258369647432.0,322330915303.0,260097881449.0
5,기타금융자산,64818791218.0,165813254241.0,188003335450.0
6,기타유동자산,65510502899.0,53065046869.0,26505364517.0
7,재고자산,649173371472.0,497072460004.0,346516786710.0
8,비유동자산,2502249488817.0,2347407599038.0,2340812728624.0
9,기타포괄손익-공정가치 금융자산,107357288487.0,114249751385.0,116847576164.0
10,기타금융자산,21902777369.0,7567967076.0,6556771122.0
12,유형자산,2135013224662.0,2068840939921.0,2096683928286.0
14,영업권 이외의 무형자산,27695564714.0,30072566171.0,27184620428.0
15,사용권자산,13284585893.0,16144469844.0,14045420084.0
17,기타비유동자산,1992092072.0,2326851728.0,1425586725.0
18,이연법인세자산,48726038708.0,30220273285.0,40213744293.0
19,자산총계,3944336739608.0,3823413438265.0,3541080327475.0
20,부채,,,
21,유동부채,1431723418411.0,1041728601260.0,766750929196.0
25,기타금융부채,6585983158.0,6014740610.0,5890276297.0
26,당기법인세부채,10418950840.0,6377832122.0,14541653941.0
27,기타유동부채,54976968494.0,124815320696.0,53335690231.0
28,유동리스부채,13384457984.0,4212113111.0,6703405265.0
29,비유동부채,916381493466.0,1181757694618.0,1227377071192.0
31,기타금융부채,,7124125267.0,14932631991.0
34,충당부채,33193938025.0,17739637467.0,8455958672.0
35,이연법인세부채,,571954434.0,
36,기타비유동부채,13179270311.0,12617458777.0,13314252334.0
37,비유동리스부채,6551822823.0,19079651904.0,14534793992.0
38,부채총계,2348104911877.0,2223486295878.0,1994128000388.0
48,자본과부채총계,3944336739608.0,3823413438265.0,3541080327475.0
