,tag,제 13 기,제 12 기,제 11 기
0,자산,,,
1,유동자산,2456933837738,2213219051329,1869993905842
2,현금및현금성자산,203992024024,240547796311,160836162464
5,유동 당기손익-공정가치 측정 지정 금융자산,12462730440,4843406532,6009378807
6,재고자산,1260902762952,1008156850075,782304103454
7,당기법인세자산,2143723546,99159520,317934717
8,기타유동자산,86529683241,58106550223,70969246123
9,매각예정 또는 소유주에 대한 분배예정으로 분류된 비유동자산이나 처분자산집단,22186666000,42599633132,
10,비유동자산,3546529178254,3388066214570,3173694320585
13,비유동 당기손익-공정가치 측정 지정 금융자산,46260753413,28338007454,17063968587
14,비유동 기타포괄손익-공정가치 측정 금융자산,330443950493,333489299868,272740792791
15,"종속기업, 조인트벤처와 관계기업에 대한 투자자산",284898930243,301888487745,131252394295
16,유형자산,2538359780699,2418484952413,2453456659743
18,무형자산,133372902592,133517860558,149143882397
19,이연법인세자산,32454274180,27511713137,16093898897
20,순확정급여자산,79958654985,20678163497,
21,기타비유동자산,10774464274,10859810965,12751230582
22,자산총계,6003463015992,5601285265899,5043688226427
23,부채,,,
24,유동부채,2651217278486,2232369975656,2154432963132
27,기타유동금융부채,25180371664,22713710580,21049362004
28,기타유동부채,89550455435,84520702007,101016638903
29,유동충당부채,2842933460,4929759512,4004073364
30,당기법인세부채,32630457527,36081207399,70591898568
31,비유동부채,619144134568,818349262500,597211114927
34,퇴직급여부채,9374846861,17158761924,25187605078
35,이연법인세부채,19361797644,87454949415,72848476139
36,기타비유동금융부채,55980537395,24623881793,22751676461
37,기타비유동부채,13553723881,13999717066,17161585905
38,비유동충당부채,2256942000,3173665458,358985057
39,부채총계,3270361413054,3050719238156,2751644078059
48,자본과부채총계,6003463015992,5601285265899,5043688226427
