,tag,제 50 기,제 49 기,제 48 기
0,자산,,,
1,I.유동자산,1478831130035,1087234407447,1163986554509
2,현금및현금성자산,534097781762,242874407594,240173920205
3,기타금융자산,112194853272,17306035493,146987493512
8,재고자산,555460419311,625840869639,620196032784
9,당기법인세자산,876032662,29040317,301705164
10,Ⅱ.비유동자산,1459713857400,1569215504239,1729855904236
12,장기투자자산,774535147,774535147,774535147
13,기타금융자산,136187352607,213572331007,218844174309
15,유형자산,592232531311,589912667193,624823935729
16,무형자산,35308105036,42195250672,54002345788
17,사용권자산,474631812849,525103073950,581294122407
19,이연법인세자산,132428942429,120621140545,114609888411
20,확정급여자산,36257053842,11219728846,19659218342
21,자산총계,2938544987435,2656449911686,2893842458745
22,부채,,,
23,I.유동부채,1305978509577,1011771551491,775267793721
25,기타금융부채,310459961479,308214403984,222044287755
30,당기법인세부채,4887898346,3482502214,1352879145
31,충당부채,7275214634,5794174337,4753691462
32,Ⅱ.비유동부채,1092782528293,1067773685955,1494618714101
34,기타금융부채,430826866219,492666495080,622412996059
36,충당부채,4653428124,5774389052,5527022388
37,부채총계,2398761037870,2079545237446,2269886507822
47,부채및자본총계,2938544987435,2656449911686,2893842458745
