,tag,제 39 기,제 38 기,제 37 기
0,자산,,,
1,유동자산,1096309420548,1131485065999.0,1192301378333
2,현금및현금성자산,183397560807,361877198553.0,437195784663
4,당기손익-공정가치측정금융자산,141988799413,119034797620.0,141038173545
5,만기보유금융자산,140595000,3795655000.0,420355000
7,계약자산,253231423304,209068100531.0,150934627707
9,파생금융자산,2040661615,680877575.0,3418386676
10,재고자산,76048250911,60560979755.0,50719657353
11,기타금융자산,26820196111,16763511092.0,6909564986
12,기타유동자산,32797054902,28856241685.0,26675579248
13,당기법인세자산,738582147,2909004292.0,2362727135
14,매각예정자산,,,5299298171
15,비유동자산,1918161642873,1855908664480.0,1433920156662
17,당기손익-공정가치측정금융자산,201932326291,334398185748.0,149132445259
18,만기보유금융자산,4740453384,2157180604.0,5606238106
21,유형자산,1068303699066,1008343258448.0,809876279338
22,무형자산,92025543651,72820815551.0,76254710166
23,기타금융자산,27602626165,26607835387.0,24093531405
24,기타비유동자산,92928911969,58802929136.0,38464189984
25,이연법인세자산,990326276,1345938598.0,28789895611
26,파생금융자산,640577837,,
27,자산총계,3014471063421,2987393730479.0,2626221534995
28,부채,,,
29,유동부채,1222898677886,1082405519703.0,929841614933
33,파생금융부채,1248969524,1342466716.0,3496888121
35,계약부채,165036493748,146518945889.0,147997101749
36,충당부채,41147036792,43128002874.0,44440507091
37,기타금융부채,6885476122,5510561410.0,7335016648
38,기타유동부채,64112294171,62040280859.0,70720474385
39,장기종업원급여부채,140400000,,
40,당기법인세부채,32596910894,13800037400.0,3294854899
41,비유동부채,624820361462,768786054122.0,671001441205
43,기타비유동부채,98842938731,91113684263.0,98678852263
45,기타금융부채,12196569825,21393456284.0,11727424271
46,충당부채,,728000000.0,599242763
47,순확정급여부채,14379337769,16299453688.0,17946904983
48,장기종업원급여부채,10113293851,10626861815.0,10356761559
49,이연법인세부채,30770566488,37172768126.0,26699360142
50,파생금융부채,2266740,,
51,부채총계,1847719039348,1851191573825.0,1600843056138
61,자본과부채총계,3014471063421,2987393730479.0,2626221534995
