,tag,제 23 기,제 22 기,제 21 기
0,자산,,,
1,유동자산,2326839782700,2676109373359,1683884267079
2,현금및현금성자산,1228217655059,1636831207731,539872668521
4,기타금융자산,25669185397,27567452071,12824727521
5,기타유동자산,469952754345,424551089049,609565949187
6,재고자산,372962715500,406045060278,363887889352
7,매각예정자산,21476549227,0,0
8,비유동자산,1618787917563,1218193276623,1011185856342
10,당기손익-공정가치측정 금융자산,251148733119,105867150399,22162281962
11,기타포괄손익-공정가치측정 금융자산,302600313140,61516726248,0
12,기타금융자산,23967312750,17073226954,16022257083
14,유형자산,274368028618,256905955241,217504642898
15,사용권자산,100640328347,101068993696,86545525117
16,무형자산,557833976011,562162921116,550426210059
17,기타비유동자산,4409144754,2585807912,2526706808
18,이연법인세자산,87386876116,81719781298,87212111574
19,자산총계,3945627700263,3894302649982,2695070123421
20,부채,,,
21,유동부채,1618535589452,1363163303302,1359777605909
24,기타금융부채,79617416192,70856031028,54757894282
25,기타유동부채,1252876245026,1111361117886,1127235746669
26,충당부채,22953726653,10475007157,13007693858
27,당기법인세부채,14839620151,15312017809,14389180852
28,매각예정부채,7385144365,0,0
29,비유동부채,308140096088,291377859852,302610137553
32,기타금융부채,77868378363,80085847197,66158386356
33,순확정급여부채,180295288808,160419163597,159187616988
34,충당부채,19866571735,20444741587,17360808665
35,이연법인세부채,7040248,0,0
36,부채총계,1926675685540,1654541163154,1662387743462
46,자본과부채총계,3945627700263,3894302649982,2695070123421
