,tag,제 71 기,제 70 기,제 69 기
0,자산,,,
1,유동자산,57906204735,59746784188,50044696752
2,현금및현금성자산,16639465556,24279022133,7377639434
7,재고자산,17451957786,15277607943,18870178756
8,기타유동자산,1906144220,419952748,1434595908
9,비유동자산,89486296212,93369979475,99072928922
12,기타금융자산,7386623629,6500105170,8885660764
14,유형자산,67288876731,70881024622,80004871402
15,무형자산,738057500,735881405,736654467
16,사용권자산,1758994356,1719042704,1480154572
17,순확정급여자산,85222264,,
18,이연법인세자산,1920670580,3652310817,4002443644
19,자산총계,147392500947,153116763663,149117625674
20,부채,,,
21,유동부채,49381850760,44291064505,53364754476
27,유동리스부채,828785984,749220148,665337388
28,기타유동부채,1836531908,1807141068,2039919567
29,당기법인세부채,,133892,132621358
30,비유동부채,15554369928,24576664615,17104486766
33,비유동리스부채,911409928,1001510206,835534330
34,순확정급여부채,,332674409,3869672436
35,부채총계,64936220688,68867729120,70469241242
43,자본과부채총계,147392500947,153116763663,149117625674
