,tag,제 71 기,제 70 기,제 69 기
0,자산,,,
1,유동자산,233007687015,227709631100,187257786225
2,현금및현금성자산,57351789139,41955702237,58322770367
3,유동금융자산,30282281683,16558198,6013550
4,당기손익-공정가치측정금융자산,5645230131,39826720461,970583425
5,상각후원가측정금융자산,11858741772,1002314913,
8,기타유동자산,225647359,415481417,628684935
9,당기법인세자산,813204724,,309010
10,재고자산,79774534888,94228002233,80275422467
11,비유동자산,191600942301,195380320676,170268370535
12,비유동금융자산,7000000,7000000,7000000
14,당기손익-공정가치측정금융자산,40675084480,42872848299,14297630288
15,상각후원가측정금융자산,2003000000,2008966373,1012937133
16,유형자산,122524255823,124052620905,125356347718
17,무형자산,9390778926,9352524859,9584132678
18,사용권자산,4107284153,1810585757,5163539482
19,이연법인세자산,5100345682,5277148992,4783478675
20,순확정급여자산,1300721049,,
21,자산총계,424608629316,423089951776,357526156760
22,부채,,,
23,유동부채,57454236920,62669145261,65629893182
27,기타금융부채,6955227062,8409200850,9509754539
28,당기법인세부채,2089691439,9148116244,3023844253
29,기타유동부채,2932257983,3811610243,3753599825
30,계약부채,10344081701,12236361355,13107758935
31,비유동부채,16494041852,13521979155,7512339941
32,기타금융부채,2180166042,906380029,1681763155
33,순확정급여부채,5425825882,3246763290,3661502909
34,이연법인세부채,8888049928,9368835836,2169073877
35,부채총계,73948278772,76191124416,73142233123
45,부채와 자본총계,424608629316,423089951776,357526156760
