,tag,제 32 기,제 31 기,제 30 기
0,자산,,,
1,유동자산,172978563773,165296306760,168379332257
2,현금및현금성자산,25910707439,35261814955,22070970707
4,기타유동금융자산,51747182468,40063672204,60467645224
5,기타유동자산,24187520704,8292214051,3249442527
6,재고자산,245628635,318336560,97557019
7,당기법인세자산,17796580,3817640,0
8,비유동자산,167124126217,141764689580,82158644596
10,기타비유동금융자산,576000000,1752000000,610000000
11,기타비유동자산,16623280032,995278920,989377910
12,유형자산,4150564209,3458981367,4339779327
13,무형자산,122081373659,116265644712,55587544623
14,"종속기업, 조인트벤처와 관계기업에 대한 투자자산",10294083901,9706462876,11396065777
15,이연법인세자산,1370155214,859386713,1725107196
16,사용권자산,8606871002,6727953788,6236495012
17,순확정급여자산,1205724193,458880594,0
18,자산총계,340102689990,307060996340,250537976853
19,부채,,,
20,유동부채,119441745867,166776867298,81679510829
22,기타유동부채,41358663718,36044096751,19432955985
23,유동충당부채,1101942953,666862671,697889379
24,당기법인세부채,618712540,1363659090,1866979213
26,유동성전환상환우선주부채,0,3037878452,0
27,파생상품부채,0,55051916701,0
28,비유동부채,39489030665,32532568443,6808059034
30,퇴직급여부채,291724180,100138380,565442113
31,비유동충당부채,326372807,494945440,366201961
32,기타비유동부채,6861152597,6219588318,5876414960
33,기타비유동금융부채,27623449909,25717896305,0
34,부채총계,158930776532,199309435741,88487569863
44,자본과부채총계,340102689990,307060996340,250537976853
