,tag,제 77 기,제 76 기,제 75 기
0,자산,,,
1,유동자산,583742767450,495132610770,484925979400
2,현금및현금성자산,114807335429,127484940682,125479601653
5,재고자산,155760942207,111098810779,102074027232
6,당기법인세자산,102062510,124738204,196659809
7,기타유동자산,7722354593,5755486703,5993423265
8,기타유동금융자산,2160498783,13159625,5860000
10,매각예정비유동자산,0,529583905,0
11,비유동자산,588246610528,560404571386,566157885132
13,관계기업및공동기업투자자산,35280623697,78560989162,85921931628
14,유형자산,450478522285,421505235827,419181022637
15,사용권자산,4648600189,4070168539,6364050066
17,무형자산,43186140382,20839215939,19852328743
18,이연법인세자산,4982107571,4503365082,3023235818
19,기타비유동자산,8137284234,3372309472,1813569496
20,기타비유동금융자산,21027341447,11510257711,8635672278
21,자산총계,1171989377978,1055537182156,1051083864532
22,부채,,,
23,유동부채,367016107664,308285779935,335946470056
27,당기법인세부채,8374522519,9286771128,6151212664
28,기타유동부채,10828064686,6816903952,5800751052
29,기타유동금융부채,0,2514510,93816025
30,유동성리스부채,2454069300,2136815607,2691603912
31,환불부채,2551425764,1480983626,1595220645
32,비유동부채,144147816317,163714274608,137168596007
35,기타비유동금융부채,0,87872943,11313044
36,순확정급여부채,19058710667,20944602635,22204014917
37,기타장기종업원부채,6297175836,5251796568,4923959320
38,이연법인세부채,37288764735,37062244291,36231566617
39,리스부채,2021574174,1840218933,3555907684
40,충당부채,0,0,205046521
41,복구충당부채,101266633,0,0
42,부채총계,511163923981,472000054543,473115066063
52,부채및자본총계,1171989377978,1055537182156,1051083864532
