,tag,제 23 기,제 22 기,제 21 기
0,자산,,,
1,유동자산,927259777473.0,834933080277.0,866790546647
2,현금및현금성자산,132420105342.0,65318151650.0,83481178418
5,기타금융자산,95958348175.0,150031498638.0,168782263773
6,당기법인세자산,96096703.0,109340608.0,54119981
7,재고자산,71579824275.0,71699260689.0,73536726631
8,기타유동자산,21679731134.0,16144313793.0,15329944184
10,비유동자산,297694898860.0,285226728769.0,244030533387
12,기타금융자산,69522272344.0,88540286728.0,41387525637
13,유형자산,66208765582.0,29533734617.0,39186696646
14,무형자산,126292324227.0,133455754233.0,132513397468
18,순확정급여자산,8058916989.0,5813226890.0,4326033372
19,이연법인세자산,6483453680.0,601816443.0,726377592
20,기타비유동자산,,5634507961.0,2743288387
21,자산총계,1224954676333.0,1120159809046.0,1110821080034
22,부채,,,
23,유동부채,757632502275.0,644516501590.0,631417373076
26,기타금융부채,417409659.0,754734512.0,302666407
27,당기법인세부채,13299988329.0,9028818450.0,7238487611
28,리스부채,11603342306.0,9948836487.0,10427063054
30,기타유동부채,9155243661.0,9111225603.0,6790051675
31,비유동부채,57148160286.0,58869215490.0,62467437214
33,기타비유동금융부채,3581440752.0,2834985693.0,26759157
34,리스부채,24502010407.0,23462461135.0,30301746019
36,기타비유동부채,2031608654.0,1782014380.0,1854566248
37,순확정급여부채,1610108988.0,1741703678.0,2068539116
38,이연법인세부채,24717201885.0,29048050604.0,27761266674
39,부채총계,814780662561.0,703385717080.0,693884810290
48,자본과부채총계,1224954676333.0,1120159809046.0,1110821080034
