,tag,제 46 기,제 45 기,제 44 기
0,자산,,,
1,유동자산,526440439454,496315043560,352925495746
2,현금및현금성자산,57965577875,32683242792,14689444920
5,유동계약자산,8523397139,0,0
7,당기법인세자산,1130267826,0,0
8,기타금융자산,13035773040,1943298178,4303078620
9,재고자산,266591223213,276413943186,188312230467
10,무형자산,38764600,57491600,225669200
11,매각예정자산,0,3220464043,0
12,기타유동자산,1901255425,5317663799,8411567851
13,비유동자산,313713379026,314423088841,267357293914
14,기타금융자산,7274740150,7001834921,4237408128
16,유형자산,287046360206,290199907640,241075027296
17,무형자산,8678197763,9241160326,9414149969
20,순확정급여자산,9039528553,5363359270,4876629567
21,기타비유동자산,401650560,0,0
22,자산총계,840153818480,810738132401,620282789660
23,부채,,,
24,유동부채,401660729113,367593774543,305060596690
30,유동리스부채,560788754,542617694,618424077
32,기타금융부채,14414779236,13293889316,9761501951
33,당기법인세부채,0,1662456567,1216996557
34,기타유동부채,2890481827,7394191102,860329284
35,유동충당부채,0,0,161897000
36,비유동부채,161776914054,169030175442,93872200178
41,비유동리스부채,672197005,781386566,1071622359
42,기타금융부채,1333073080,1486428383,1568604866
43,비유동충당부채,571970230,413201856,169281809
44,이연법인세부채,26612275560,26553569178,19499537990
45,부채총계,563437643167,536623949985,398932796868
57,자본과부채총계,840153818480,810738132401,620282789660
