,tag,제 39 기,제 38 기,제 37 기
0,자산,,,
1,유동자산,7219196,6352665,8775086.0
2,현금및현금성자산,1882291,872731,1369653.0
4,단기투자자산,0,5010,150392.0
8,계약자산,83058,76698,100606.0
12,당기법인세자산,415,77,1984.0
13,유동파생금융자산,168527,30110,8704.0
14,재고자산,166355,204637,171443.0
15,매각예정비유동자산,6377,8734,0.0
16,기타유동자산,113439,101653,114492.0
17,비유동자산,24089066,24558612,39131871.0
19,장기투자자산,1410736,1715078,1648837.0
22,유형자산,13322492,12871259,13377077.0
24,무형자산,3324910,3869769,4436194.0
25,장기계약자산,49163,41580,47675.0
30,파생금융자산,152633,187484,155991.0
31,이연법인세자산,6860,128,105088.0
32,확정급여자산,175748,18427,3557.0
33,기타의비유동자산,14927,8556,35701.0
34,자산총계,31308262,30911277,47906957.0
35,부채,,,
36,유동부채,8046541,6960435,8177967.0
40,계약부채,172348,166436,229892.0
42,당기법인세부채,112358,192221,219766.0
43,유동파생금융부채,0,52,77.0
44,유동충당부채,39683,61656,69363.0
48,리스부채,386429,349568,359936.0
49,기타의유동부채,0,35,2595.0
50,비유동부채,11106525,11615704,15332747.0
55,장기리스부채,1395628,1184714,1076841.0
56,장기계약부채,61574,36531,30704.0
57,확정급여부채,61,13157,154944.0
58,파생금융부채,302593,321084,375083.0
59,비유동충당부채,79415,65339,81514.0
60,이연법인세부채,763766,941301,2709075.0
61,기타의비유동부채,70641,51991,86423.0
62,부채총계,19153066,18576139,23510714.0
71,자본과부채총계,31308262,30911277,47906957.0
