,tag,제 46 기,제 45 기,제 44 기
0,자산,,,
1,I. 유동자산,195354574191,169751356616,154816317300
2,현금및현금성자산,19614809815,5877750863,14510462992
4,당기법인세자산,483412017,52476158,467084351
5,재고자산,87431837493,87135370610,69947120094
6,기타금융자산,33202427902,26148603233,21090768715
7,기타유동자산,634874759,582633466,1215275885
8,II. 비유동자산,178911460311,192876862700,191240494779
9,당기손익-공정가치 측정 금융자산,1100000,1100000,1100000
11,유형자산,162516292781,169519370860,169018956422
12,사용권자산,2245977631,2142025745,1521327065
13,무형자산,3469100528,3583488313,3643108393
14,기타금융자산,1108687996,700338320,563978192
15,기타비유동자산,1299458117,1369836882,1260039044
16,이연법인세자산,8270843258,8527299510,8198582593
17,자산총계,374266034502,362628219316,346056812079
18,부채,,,
19,I. 유동부채,180512934178,174633393086,196235048737
24,기타금융부채,1162006,2123302,0
25,기타유동부채,1847667328,1089286882,992669599
26,판매보증충당부채,10250966457,10636087128,9833668249
27,유동리스부채,954579936,736372016,1206279058
28,당기법인세부채,586163098,1737210582,153890423
29,II. 비유동부채,69227879221,74716675045,54245326126
32,기타비유동금융부채,9798534,0,5282429
33,기타비유동부채,3221781779,3200909783,3231977903
34,판매보증충당부채,1306749803,829187477,854848370
35,확정급여부채,17262021367,23744558321,23785554470
36,비유동리스부채,1351784262,1445577948,391306816
37,이연법인세부채,475667182,353099382,233795882
38,부채총계,249740813399,249350068131,250480374863
49,부채및자본총계,374266034502,362628219316,346056812079
