,tag,제 69 기,제 68 기,제 67 기
0,자산,,,
1,유동자산,412905353807,414083373957,359476124002
2,현금및현금성자산,55130892292,76821748547,57939952218
5,기타유동자산,53886530144,116128179440,50348255846
6,재고자산,177189850056,123276170354,133276168046
7,비유동자산,98925730915,104980084577,99937473644
9,기타비유동금융자산,35433953980,38048197795,35046345135
10,관계기업에 대한 투자자산,,1736868084,511236121
11,유형자산,17143630845,18103391617,7373916394
13,영업권 이외의 무형자산,1153050934,1515234769,1515234769
15,기타비유동자산,844940010,,231300000
16,이연법인세자산,1277663959,3153149039,2493024542
17,자산총계,511831084722,519063458534,459413597646
18,부채,,,
19,유동부채,236815695645,253806537896,222827615918
22,유동리스부채,1548588220,1288824466,481191021
23,기타유동부채,30450957137,52712480398,38530178285
24,비유동부채,92830905719,59118123272,77304031892
26,퇴직급여부채,6023104437,7568520582,10911560768
27,비유동충당부채,37975272048,11588500034,11964378836
28,비유동리스부채,3610906501,4433374275,801867623
29,기타비유동금융부채,104286905,40000000,9365798802
30,부채총계,329646601364,312924661168,300131647810
39,자본과부채총계,511831084722,519063458534,459413597646
