,tag,제 33 기,제 32 기,제 31 기
0,자산,,,
1,유동자산,459173328490,402504994206,434904724065
2,현금및현금성자산,81168896837,115302102706,143254894494
5,계약자산,75971619761,86294627328,102919689629
7,기타유동자산,3795966886,3267999507,1884736340
8,기타유동금융자산,5546314066,4476835733,4812742608
9,재고자산,40737520026,31341381355,15944793994
10,비유동자산,545450583165,562010636812,438494053402
12,장기투자자산,142312124720,259551373297,218775363133
15,기타비유동금융자산,6854948716,2736001818,2521377009
16,기타비유동자산,338426565,506480892,233246045
17,유형자산,164569471081,113571794263,94363547252
18,무형자산,36838035486,10252711369,8304725834
19,이연법인세자산,4384846674,2758647421,2562575107
20,자산총계,1004623911655,964515631018,873398777467
21,부채,,,
22,유동부채,161319108918,115256085945,127270918893
25,당기법인세부채,32267628618,10815285906,26711509727
26,기타유동부채,8962699523,6046531407,6418460344
27,계약부채,12243011394,21330067892,14367802682
28,충당부채,5216224166,4674468822,5024215417
29,기타금융부채,5447344662,16837444046,3228879044
31,유동전환상환우선주부채,2844670389,,
32,유동파생상품부채,15018276676,,
33,비유동부채,52541719863,101954587982,87136578353
34,기타비유동금융부채,17696432608,18917629248,15779773386
35,기타비유동부채,2074710792,2164961069,2361607940
37,비유동충당부채,2683646728,2724436841,800532805
38,이연법인세부채,30080563768,78142560824,66496198297
39,부채총계,213860828781,217210673927,214407497246
49,자본과부채총계,1004623911655,964515631018,873398777467
