,tag,제 50 기,제 49 기,제 48 기
0,자산,,,
1,유동자산,178161791687,178348726156,120770326151
2,현금및현금성자산,30757799343,19329177565,18233915671
6,계약자산,2776451293,4235535278,2036139709
7,당기법인세자산,856832597,619112589,1088275304
8,기타유동금융자산,4149804001,3318589184,1486220682
9,기타유동자산,5962941962,6856665984,4292455937
10,재고자산,14609000,0,0
11,비유동자산,96334457298,88279031362,75201265095
15,관계기업에 대한 투자자산,827344148,733525862,648745818
16,공동기업에 대한 투자자산,1068452934,939586259,856188184
17,유형자산,14759675102,19139596161,12066650983
19,무형자산,13528643760,13535166941,12780977890
20,사용권자산,19680833102,19598571075,24881614607
21,순확정급여자산,3333879760,657364420,0
22,이연법인세자산,2675019348,3057344422,3791997060
23,기타비유동금융자산,5573673016,4151815316,5613163872
24,기타비유동자산,145121812,185763397,218242267
25,자산총계,274496248985,266627757518,195971591246
26,부채,,,
27,유동부채,156801199996,166532494776,111820133830
29,계약부채,2985137762,5461715675,1625924213
31,유동성장기부채,200000000,2580560000,0
32,당기법인세부채,2363890887,6576076651,605203030
33,기타유동금융부채,737962045,558398200,279089955
34,기타유동부채,7776022907,2291304288,19795981345
35,유동리스부채,14489284939,18310330045,17984052986
36,유동충당부채,1162635941,705466217,0
37,비유동부채,15189367173,21506591327,29501570554
40,순확정급여부채,149205291,323368029,660572458
41,기타비유동금융부채,0,425157000,468230000
42,이연법인세부채,893816418,954145657,686875923
43,비유동리스부채,12146819978,16768502633,27391457422
44,충당부채,150300000,850792200,130000000
45,부채총계,171990567169,188039086103,141321704384
54,부채와 자본총계,274496248985,266627757518,195971591246
