,tag,제 44 기,제 43 기,제 42 기
0,자산,,,
1,유동자산,443511158509,355324568484,306846196860
2,현금및현금성자산,90140287902,95812344710,84566222338
4,유동금융자산,12724559695,1020284707,940893142
5,재고자산,189876694127,126845809701,101319834677
6,소비용 생물자산,12822124600,8714770221,6258223336
7,기타유동자산,3655293416,4318645672,2678209357
8,당기법인세자산,2170410193,2028592607,2129814420
9,비유동자산,651290636906,513334179826,472314012490
10,유형자산,559968678605,421857811687,383865840358
11,생산용 생물자산,264654173,95917086,107174208
12,무형자산,9002321377,8904188670,8434030692
15,비유동금융자산,9499089012,10212735977,9703042548
17,기타비유동자산,3659770192,3656130666,3683322828
18,이연법인세자산,2780223995,1992205946,627144155
19,순확정급여자산,1908287492,1883087146,
20,자산총계,1094801795415,868658748310,779160209350
21,부채,,,
22,유동부채,523650509725,405262570912,352304432355
24,유동금융부채,,,6259274840
26,유동금융보증부채,976004606,380640477,115823380
27,유동리스부채,2010327328,2131973718,1925312584
28,기타유동부채,28995820576,27910061809,23802094103
29,당기법인세부채,9037213201,3786619323,2269712815
30,유동충당부채,42116570,,
31,비유동부채,122936975256,76725387677,73590346069
33,비유동금융보증부채,415043053,672909716,1013453619
34,비유동리스부채,10878245091,8437552929,3515781906
36,이연법인세부채,36177809449,18730137703,15102341118
37,비유동충당부채,1280860953,1194704582,1141660277
38,순확정급여부채,,,889313277
39,부채총계,646587484981,481987958589,425894778424
48,부채와자본총계,1094801795415,868658748310,779160209350
