,tag,제 7 기,제 6 기,제 5 기
0,자산,,,
1,유동자산,2274293401185,739143497291.0,304796633625.0
2,현금및현금성자산,320363496754,104647514160.0,59234178586.0
4,기타금융자산,40447001849,21891684747.0,1407574747.0
5,파생상품자산,856297113,16200000.0,68600000.0
6,기타자산,178818694347,25766352663.0,8065109735.0
7,당기법인세자산,24993840,27013500.0,11350530.0
8,재고자산,856392214276,339395879322.0,156816260446.0
9,비유동자산,1099872977790,686714254647.0,494189491156.0
10,당기손익-공정가치 측정 금융자산,13223524270,976433477.0,360000000.0
11,기타금융자산,1158328337,961274250.0,907150000.0
12,유형자산,1003530595126,638848527907.0,435962512568.0
13,사용권자산,2873015420,2729793668.0,3716155688.0
14,무형자산,13428296164,12070439194.0,13310190333.0
16,이연법인세자산,25813234288,31127786151.0,38959775632.0
17,기타자산,2840838122,,973706935.0
18,자산총계,3374166378975,1425857751938.0,798986124781.0
19,부채,,,
20,유동부채,1547889953385,612882217465.0,188978798089.0
22,계약부채,111972800,9112128652.0,8977418784.0
23,기타금융부채,134926890525,94198667593.0,35442611412.0
24,파생상품부채,138900000,,8800000.0
27,기타부채,4398679578,3627253157.0,3233917361.0
28,당기법인세부채,39364871861,5925689554.0,2936573501.0
29,리스부채,931971504,783252023.0,687206234.0
30,비유동부채,338061298167,216830321600.0,142689702556.0
32,리스부채,1981769297,1972944001.0,3109552242.0
33,기타금융부채,4246808772,2230466989.0,2152049376.0
34,순확정급여부채,17410052571,18158061809.0,12625820535.0
35,장기종업원급여부채,1089337527,993315852.0,542280403.0
36,부채총계,1885951251552,829712539065.0,331668500645.0
46,자본과부채총계,3374166378975,1425857751938.0,798986124781.0
