,tag,제 44 기,제 43 기,제 42 기
0,자산,,,
1,유동자산,143504295660.0,138589382051.0,108136528155
2,현금및현금성자산,17005892226.0,10531694923.0,4328113106
3,기타유동금융자산,2394030000.0,2080552500.0,10000000
5,계약자산,1857870956.0,1987468678.0,855383708
6,기타유동자산,3133375551.0,5006883925.0,3871757001
7,재고자산,6066392196.0,4349974177.0,2689317118
8,비유동자산,264442670645.0,236185457454.0,193551441115
9,유형자산,186568159001.0,148627054547.0,130821369286
10,사용권자산,49198702824.0,58668416138.0,36408746327
11,무형자산,3893052515.0,3844179875.0,3349145378
13,기타비유동금융자산,4000000.0,4000000.0,4000000
15,당기손익-공정가치 측정 금융자산,3399432842.0,3822030842.0,1987131842
16,관계기업에 대한 투자자산,5396952855.0,4633012221.0,3325671261
17,기타비유동자산,645634082.0,445284125.0,460407986
18,퇴직연금운용자산,4065682925.0,154883672.0,
19,이연법인세자산,,4139859488.0,2389274922
20,자산총계,407946966305.0,374774839505.0,301687969270
21,부채,,,
22,유동부채,176636027467.0,244686591332.0,193297608472
26,기타유동부채,2907741966.0,4023996516.0,2294790754
28,리스부채,18114631419.0,19565819338.0,16452218442
29,비유동부채,125956320113.0,56572905055.0,39798639117
32,순확정급여부채,,,442431884
33,리스부채,32192602468.0,40409251751.0,21760921024
34,장기종업원급여부채,852904088.0,1385893304.0,1011686209
35,이연법인세부채,2529709557.0,,
36,부채총계,302592347580.0,301259496387.0,233096247589
48,자본과부채총계,407946966305.0,374774839505.0,301687969270
