,tag,제 43 기,제 42 기,제 41 기
0,자산,,,
1,유동자산,550242849405.0,638498500586.0,453801761546.0
2,현금및현금성자산,50846324141.0,74033300755.0,55452109846.0
5,재고자산,226936882193.0,219264449179.0,154196703869.0
6,기타유동자산,2783075209.0,4380729166.0,1913507794.0
7,당기법인세자산,404954703.0,868724995.0,391354342.0
8,매각예정자산,,,4931162931.0
9,파생상품자산,,18288144.0,
10,비유동자산,901427132865.0,853516238666.0,802015689700.0
12,기타포괄손익-공정가치측정금융자산,8382000.0,8382000.0,2024000.0
13,당기손익-공정가치측정금융자산,30000000000.0,,
16,유형자산,629970208847.0,613534111994.0,590190318704.0
17,무형자산,57458973797.0,58927826785.0,55069886015.0
20,사용권자산,20795266576.0,22527121417.0,22189843263.0
21,확정급여자산,9147773960.0,3828690455.0,1900942166.0
22,기타비유동자산,431402859.0,270736866.0,282520712.0
23,자산총계,1451669982270.0,1492014739252.0,1255817451246.0
24,부채,,,
25,유동부채,420866461449.0,514873965981.0,450668035085.0
30,당기법인세부채,14040755630.0,11685491616.0,16382212433.0
31,유동리스부채,1453236790.0,1758316627.0,1563127522.0
32,파생상품부채,413820041.0,,
33,기타유동부채,1729121553.0,1922227166.0,973669482.0
34,비유동부채,301173922904.0,311768484414.0,188688685515.0
37,확정급여부채,385905456.0,412310143.0,
39,비유동리스부채,3650334472.0,5203548339.0,6086082407.0
40,이연법인세부채,19286260844.0,30923542719.0,30123558345.0
42,부채총계,722040384353.0,826642450395.0,639356720600.0
52,자본과부채총계,1451669982270.0,1492014739252.0,1255817451246.0
