,tag,제 68 기,제 67 기,제 66 기
0,자산,,,
1,유동자산,398595725433,436869440377,394391527598
2,현금및현금성자산,35937959045,79849555014,37962710540
4,당기손익-공정가치측정금융자산,24522936284,51137970025,49252717731
12,재고자산,188494286620,175935424655,164391011680
13,당기법인세자산,3419097240,191018597,91890476
14,유동파생상품자산,3965374563,0,0
15,기타유동자산,730311837,283148010,2117801575
16,비유동자산,977777244121,930765724536,864060278398
18,당기손익-공정가치측정금융자산,40184236971,27826927305,27263073385
19,기타포괄손익-공정가치측정금융자산,19122652807,22041493722,7277816179
20,관계기업에 대한 투자자산,275954155069,255669788777,273203375696
22,유형자산,492210191312,478836748899,410513928494
24,사용권자산,2478244070,3495869168,3716303140
25,무형자산,29388273455,25517996072,27359862616
26,기타투자자산,28800000,28800000,28800000
27,기타비유동자산,4745663062,1381564613,1504310872
28,이연법인세자산,14493338195,12699506743,9541024680
29,자산총계,1376372969554,1367635164913,1258451805996
30,부채,,,
31,유동부채,399407472213,317712126690,280387166023
39,유동성 충당부채,1243588997,1330386404,1644626721
40,유동성 리스부채,2393664768,2968495442,3028002725
41,당기법인세부채,2149488177,4656709368,11720283363
42,파생상품부채,127726932,537744424,0
43,기타유동부채,1779576210,6928976584,1639900134
44,비유동부채,178421551247,209954800757,137763619200
48,장기종업원급여부채,2336135942,2361081210,1869087133
51,이연법인세부채,26524796161,30771011315,38951675584
52,비유동성 충당부채,2490956527,2631216289,1607392689
53,비유동성 리스부채,96509475,424920518,495803940
54,부채총계,577829023460,527666927447,418150785223
63,자본과부채총계,1376372969554,1367635164913,1258451805996
