,tag,제 8 기,제 7 기,제 6 기
0,자산,,,
1,유동자산,135469542769.0,261033291236.0,123926831517.0
2,현금및현금성자산,11941671685.0,112225116725.0,58750720773.0
5,재고자산,22318836491.0,13799984799.0,10147685132.0
6,기타금융자산,21009036676.0,69934828931.0,6150000000.0
7,당기법인세자산,10130191.0,20769360.0,65463110.0
8,기타유동자산,28799823469.0,20504390602.0,13336169385.0
9,비유동자산,769241249082.0,463264710298.0,430096351397.0
10,기타금융자산,26990711413.0,22224568485.0,10290159596.0
12,유형자산,277101743658.0,187585774522.0,178264154009.0
13,사용권자산,97913101917.0,77435410530.0,72600234599.0
14,무형자산,71348631296.0,70120461071.0,75073978035.0
18,기타비유동자산,197529967713.0,22910863023.0,18779865953.0
19,확정급여자산,5931659335.0,,
20,이연법인세자산,1006836651.0,681738149.0,39228046.0
21,자산총계,904710791851.0,724298001534.0,554023182914.0
22,부채,,,
23,유동부채,405545914243.0,317771377973.0,220303010888.0
29,당기법인세부채,27363460685.0,23557182701.0,1163785834.0
30,단기리스부채,30198504636.0,26289986353.0,22067260151.0
31,기타유동부채,42118319633.0,35903731675.0,24776894315.0
32,충당부채,11355160452.0,8343282154.0,5685103015.0
33,비유동부채,65462945509.0,52399813152.0,56782356321.0
36,장기리스부채,60760710785.0,46787332550.0,49964872009.0
39,장기금융부채,2047682194.0,,2279553644.0
40,이연법인세부채,683581159.0,2950206881.0,
41,부채총계,471008859752.0,370171191125.0,277085367209.0
49,자본과부채총계,904710791851.0,724298001534.0,554023182914.0
