,tag,제 59 기,제 58 기,제 57 기
0,자산,,,
1,I. 유동자산,109006467229,164804436048,117773547682
2,현금및현금성자산,16049186797,66740610260,12196278415
3,기타유동금융자산,20019831439,30707640000,33271800000
6,재고자산,30109267772,26432032058,28437520608
7,기타유동자산,933897672,139716103,2374603107
8,II. 비유동자산,375685274422,313173736115,199836289336
9,기타비유동금융자산,17629341851,14006890975,12283466560
11,유형자산,336988755119,278738678778,165677924304
12,무형자산,4203938667,4226614319,4242429793
13,이연법인세자산,4103524445,2004219979,2057904271
14,기타비유동자산,4177863839,3647382786,6708253491
15,자산총계,484691741651,477978172163,317609837018
16,부채,,,
17,I. 유동부채,47951489175,47503064467,48754019822
21,당기법인세부채,733476856,426479886,297611101
22,기타유동부채,9172157574,7268974242,7902501445
23,II. 비유동부채,188974996409,185237971266,38766549457
25,기타비유동부채,4757014663,2806151198,4966549457
26,이연법인세부채,,7087413,
27,부채총계,236926485584,232741035733,87520569279
37,부채및자본총계,484691741651,477978172163,317609837018
