,tag,제 37 기,제 36 기,제 35 기
0,자산,,,
1,유동자산,188883233062.0,177126134449,139462053442
2,현금및현금성자산,35502008227.0,36535827008,16819123452
6,당기법인세자산,0.0,0,38188062
7,유동파생상품자산,745176738.0,0,0
8,기타유동자산,26825021125.0,21104242766,15931782544
9,재고자산,90693061891.0,67196298697,51024664633
10,비유동자산,182470724450.0,162811071541,140167702130
12,관계기업에 대한 투자자산,7274031561.0,10300569679,8683173317
13,기타포괄손익-공정가치금융자산,15762240852.0,20553775302,20687290902
14,비유동파생상품자산,0.0,172438537,0
15,유형자산,152442217438.0,124965153387,105684000579
16,무형자산,1503286647.0,1137800582,1157066887
18,자산총계,371353957512.0,339937205990,279629755572
19,부채,,,
20,유동부채,194765622089.0,174819272741,131756860262
26,당기법인세부채,6516344437.0,7684805725,0
27,기타유동부채,9463185212.0,7733042036,7947919275
28,비유동부채,85153942396.0,77428821741,81088744573
32,판매보증충당부채,1010692647.0,1160182854,1017471984
33,확정급여부채,2420909427.0,6953347319,7046392379
34,이연법인세부채,8058599309.0,6306183409,5716290194
35,기타비유동금융부채,0.0,0,522181236
36,기타비유동부채,2480007574.0,1753229633,1410960223
37,부채총계,279919564485.0,252248094482,212845604835
47,자본과부채총계,371353957512.0,339937205990,279629755572
