,tag,제 61 기,제 60 기,제 59 기
0,자산,,,
1,유동자산,1010583778368,1038440575355,1127815720198
2,현금및현금성자산,298347729332,112218675259,122424889174
3,단기금융자산,86428195291,423550330400,551987205712
6,기타유동자산,10323416570,14731594974,15650219282
8,재고자산,204665620123,145511685826,102481118792
9,당기법인세자산,80196866,868156100,2690034777
10,비유동자산,2257457567656,2225391778046,2192321055492
11,장기금융자산,119771948307,154138769512,133497343856
12,기타금융자산,31557902947,45976045361,44002884956
14,유형자산,1269579177822,1221959092494,1220283613038
15,무형자산,573817724283,588259062470,587798469300
17,사용권자산,84788099392,92877329720,105166939315
19,종업원급여자산,17934767795,,
20,이연법인세자산,17953512672,16538151090,14861842846
21,기타비유동자산,63085171092,29874991972,16831428106
22,자산총계,3268041346024,3263832353401,3320136775690
23,부채,,,
24,유동부채,760109174022,677272197569,732598091970
27,기타유동부채,27167528849,19374264550,28632681598
30,기타금융부채(유동),,54804841518,112441826041
31,충당부채(유동),1557568000,5286972600,
32,리스부채(유동),12442267188,24682609644,29881686272
33,당기법인세부채,49679728299,24402737734,27675806656
34,비유동부채,460769957242,656427504819,764139805548
37,기타금융부채(비유동),2451076511,2344384582,2389974808
38,충당부채(비유동),26515714945,21155015229,19050729764
40,리스부채(비유동),77358024440,74820675766,81332497176
41,이연법인세부채,100092003286,109594599921,109744966999
42,부채총계,1220879131264,1333699702388,1496737897518
52,부채및자본총계,3268041346024,3263832353401,3320136775690
