,tag,제 47 기,제 46 기,제 45 기
0,자산,,,
1,Ⅰ.유동자산,259062264516,217062695612,209971791910
2,현금및현금성자산,44046219072,23446107903,16714803708
3,단기금융자산,9497669319,5619461530,7885947007
4,파생상품금융자산,1354924,,
7,재고자산,103059443721,94485926724,85465619083
8,기타유동자산,10376573882,9116931752,13708636874
9,Ⅱ.비유동자산,380572466384,411803652418,394645487625
10,장기금융자산,81005000,705625391,637735775
12,기타포괄손익-공정가치측정 금융자산,142080770,365735810,15664640
13,당기손익인식-공정가치측정 금융자산,709915057,,
14,유형자산,360841739752,403425889642,380812403622
15,무형자산,745191228,839846993,912601569
16,이연법인세자산,,3052301051,7416618111
17,Ⅲ.매각예정자산,8598843245,,
18,자산총계,648233574145,628866348030,604617279535
19,부채,,,
20,Ⅰ.유동부채,436115678244,428402553774,455301101936
23,유동성장기부채,27552682940,46021564969,38758727856
25,파생상품부채,427779315,,
26,당기법인세부채,3545952149,193658313,1072832514
27,기타유동부채,26344755336,17273406739,16831450662
28,기타금융부채,19635795828,11926758316,18109612626
29,하자보수충당부채,717920028,958435651,999843541
30,Ⅱ.비유동부채,68565424097,67943631047,78673722733
32,파생금융부채,,1149815539,543327237
33,장기기타금융부채,1365858401,1502366037,1534880978
34,순확정급여부채,45111109344,53614623492,56261298134
36,충당부채,1882523048,2043805552,2087911401
37,이연법인세부채,2270094532,,
38,부채총계,504681102341,496346184821,533974824669
49,자본과부채총계,648233574145,628866348030,604617279535
