,tag,제 55 기,제 54 기,제 53 기
0,자산,,,
1,유동자산,96389273,88565366,83686357
2,현금및현금성자산,20864879,12795554,9862136
4,기타금융자산,5934745,12396646,12897108
7,재고자산,14291216,11645641,11333734
8,기타자산,2640553,2081853,2033371
9,당기법인세자산,85867,47346,138848
11,매각예정비유동자산,22302,28121,304469
12,비유동자산,159353189,145381049,125657855
14,기타금융자산,3889776,3539286,2779227
17,기타자산,1550455,1191284,879509
18,유형자산,36153190,35543083,34092229
20,무형자산,6102377,5846986,5677567
22,순확정급여자산,837502,219721,
23,이연법인세자산,3237309,2224833,2847454
25,운용리스자산,27681534,26327996,20501691
26,사용권자산,1117293,940826,836324
27,자산총계,255742462,233946415,209344212
28,부채,,,
29,유동부채,74236472,64236787,59459528
33,유동성장기부채,25574131,20578902,16104005
34,당기법인세부채,1008506,751929,548733
35,충당부채,8102596,6664647,6360770
36,기타금융부채,99144,55187,100328
37,기타부채,8600241,7440120,7292585
38,리스부채,405053,167266,141478
39,매각예정비유동부채,5365,,214066
40,비유동부채,90609445,87093839,73543714
44,순확정급여부채,61861,79165,247566
45,충당부채,4327985,4214137,4010118
46,기타금융부채,262518,87258,459507
47,기타부채,4252265,3344618,2612752
48,이연법인세부채,5027741,3689328,3277573
49,리스부채,705751,783306,615566
50,부채총계,164845917,151330626,133003242
60,부채와자본총계,255742462,233946415,209344212
