,tag,제 58 기,제 57 기,제 56 기
0,자산,,,
1,비유동자산,536604,487268,478975
2,"유형자산 (주6,7,26,27)",441541,424301,426212
3,"사용권자산 (주6,8)",16969,17901,19757
5,"무형자산 (주6,10,11,26)",11427,9650,7757
7,기타비유동자산 (주21),30778,6028,245
8,"기타금융자산 (주13,25,32)",16030,12068,9889
9,이연법인세자산 (주29),8585,7387,5720
10,유동자산,680707,628381,412167
11,"재고자산 (주14,26)",377129,335880,192057
13,당기법인세자산,2047,308,446
14,기타유동자산 (주16),12920,13584,9172
15,"기타금융자산 (주13,25)",6677,1145,4017
16,"현금및현금성자산 (주17,25)",104760,97744,72784
17,자산총계,1217311,1115649,891142
27,부채,,,
28,비유동부채,130667,128396,134523
30,퇴직급여부채 (주21),2682,5945,13865
31,기타장기종업원급여부채 (주22),9061,8544,7431
32,"비유동리스부채 (주8,25)",14564,15454,16143
33,"기타금융부채 (주23,25)",1,1,940
34,기타비유동부채,453,428,446
35,이연법인세부채 (주29),38161,37522,36051
36,유동부채,404022,443999,293122
39,"유동리스부채 (주8,25)",2334,2480,2429
40,"기타금융부채 (주23,25)",554,689,2521
41,기타유동부채 (주20),5440,4043,3064
42,당기법인세부채,48349,28210,11554
43,부채총계,534689,572395,427645
44,자본과부채총계,1217311,1115649,891142
