,tag,제 69 기,제 68 기,제 67 기
0,자산,,,
1,유동자산,1721004720989.0,1523432149454.0,1302218774707.0
2,현금및현금성자산,558982649590.0,586321630823.0,506539343103.0
5,재고자산,706516280331.0,515073453011.0,375374282780.0
6,당기손익공정가치측정금융자산,0.0,0.0,11058276172.0
7,당기법인세자산,2250795303.0,3369140597.0,258854675.0
8,기타유동금융자산,11809805266.0,9277627683.0,8484614476.0
9,기타유동자산,35090410464.0,36331133090.0,35366254659.0
10,매각예정자산,5072781671.0,5635446235.0,76596042149.0
11,비유동자산,1469191727379.0,1347097956214.0,1226116272183.0
13,당기손익공정가치측정 금융자산,24571165938.0,4231696318.0,39100000.0
14,기타포괄손익공정가치측정금융자산,14505705258.0,13096469300.0,6659378400.0
16,유형자산,1063612921928.0,992792535787.0,935846439625.0
17,무형자산,119209271902.0,111773701302.0,109991179872.0
19,사용권자산,69027970450.0,63894577033.0,29383066318.0
20,이연법인세자산,14098731839.0,29565493136.0,30858064395.0
21,기타비유동금융자산,41023113198.0,34523912046.0,21056044876.0
22,기타비유동자산,24694909853.0,18333688410.0,23206323806.0
23,자산총계,3190196448368.0,2870530105668.0,2528335046890.0
24,부채,,,
25,유동부채,997239386623.0,953797737556.0,781516761767.0
30,충당부채,8300918813.0,7219096761.0,4810515649.0
31,당기법인세부채,111818536.0,28084768153.0,22493461380.0
32,기타유동금융부채,52921879646.0,45278237721.0,41358751749.0
33,기타유동부채,37444063675.0,31186285839.0,58885599878.0
34,비유동부채,870330560361.0,669509831275.0,645268466711.0
38,비유동충당부채,1824307130.0,1510588512.0,0.0
39,순확정급여부채,108711226463.0,153897460910.0,163886757443.0
40,이연법인세부채,650663079.0,0.0,10638213.0
41,기타비유동금융부채,49370636729.0,50073924506.0,31730672950.0
42,기타비유동부채,1623567212.0,1840651388.0,1914223826.0
43,부채총계,1867569946984.0,1623307568831.0,1426785228478.0
52,부채와자본총계,3190196448368.0,2870530105668.0,2528335046890.0
