,tag,제 37 기,제 36 기,제 35 기
0,자산,,,
1,유동자산,502065158790,469369579273,368080072231
2,현금및현금성자산,7645258430,5404554661,25664537007
4,기타유동금융자산,208585662,194358983,323914040
5,기타유동자산,3246999315,3602960599,2820924320
6,당기법인세자산,0,0,116775357
7,재고자산,191073868558,209288465514,133725753950
8,비유동자산,188126956693,181776730977,184296502994
9,유형자산,168691316910,168035862867,170121143589
10,사용권자산,6271198203,6293734823,5798997057
11,무형자산,2671616273,2569752539,2223103637
13,기타비유동금융자산,1046788253,196405826,134311000
14,이연법인세자산,466634057,1168276147,993275397
15,순확정급여자산,5131681757,0,0
16,기타비유동자산,789779289,900554222,143001836
17,자산총계,690192115483,651146310250,552376575225
18,부채,,,
19,유동부채,310984961530,272574336244,188165802334
22,기타유동금융부채,1516795155,1367301952,1970267035
23,당기법인세부채,1909045340,6382826557,343536045
24,기타유동부채,1705879786,1026960891,703744073
25,비유동부채,29172586137,38197993247,49419833950
28,기타비유동금융부채,1217342895,197178466,1265667254
29,순확정급여부채,19969202,1676689463,2415503138
30,이연법인세부채,1562007254,1018895040,587555053
31,부채총계,340157547667,310772329491,237585636284
42,자본및부채총계,690192115483,651146310250,552376575225
