,tag,제 37 기,제 36 기,제 35 기
0,자산,,,
1,Ⅰ.유동자산,196541780854,232997032735,338576913989
2,(1)현금및현금성자산,41690732543,27636740866,55802610841
5,(4)유동성 상각후원가 측정 금융자산,,8041084046,11965239007
6,(5)당기손익-공정가치 측정 금융자산,,465966000,52610823715
7,(6)기타유동금융자산,8408208926,8242481795,8278218602
8,(7)기타유동자산,3011819306,2220961206,2070149924
9,(8)재고자산,46895168219,47706504486,49088331856
10,(9)당기법인세자산,142657668,443218759,
11,Ⅱ.비유동자산,164994277442,165352742085,154338143248
13,(2)비유동 상각후원가 측정 금융자산,,,5067853857
14,(3)당기손익-공정가치 측정 금융자산,4923861647,912304648,
15,(4)기타포괄손익-공정가치 측정 금융자산,14643935242,14646767902,59132660
16,(5)기타비유동금융자산,2149541318,1841475619,1828862384
18,(7)유형자산,113759902143,116883611471,124177496614
19,(8)무형자산,6930822496,8970637865,8062012752
20,(9)확정급여자산,6189395538,,
21,(10)이연법인세자산,6628214965,9085846408,5393652613
22,자산총계,361536058296,398349774820,492915057237
23,부채,,,
24,Ⅰ.유동부채,27167237503,28550128611,83337026329
27,(3)기타유동금융부채,10990341167,10671944078,9307972484
28,(4)기타유동부채,4748579691,5436577636,5623378821
29,(5)당기법인세부채,,133020263,59466600102
30,Ⅱ.비유동부채,3610533102,9475246065,29482582900
32,(2)기타비유동부채,441511718,,
33,(3)기타비유동금융부채,2245605316,1375126898,1942459717
34,(4)퇴직급여부채,,7065315067,26565575881
35,(5)기타장기종업원급여부채,923416068,1034804100,974547302
36,부채총계,30777770605,38025374676,112819609229
46,부채및자본총계,361536058296,398349774820,492915057237
