,tag,제 56 기,제 55 기,제 54 기
0,자산,,,
1,비유동자산,3929296337133.0,3357438500110.0,2914382304920.0
2,유형자산,2847669869215.0,2354739599242.0,1923278031476.0
4,영업권 이외의 무형자산,9501413422.0,9859535849.0,9767346473.0
5,사용권자산,3688492551.0,4118524183.0,17183331042.0
6,비유동 당기손익-공정가치 측정 지정 금융자산,1961134306.0,1873294605.0,1556566952.0
7,비유동 기타포괄손익-공정가치 측정 금융자산,17246970732.0,9963163318.0,5557674253.0
9,기타비유동금융자산,43884036154.0,28213173564.0,29940198884.0
12,이연법인세자산,7370076812.0,18668726053.0,31585650755.0
13,기타비유동자산,3741244678.0,4305492281.0,8607945355.0
14,퇴직급여운용자산/퇴직연금운용자산,1260830152.0,0.0,980173600.0
15,유동자산,560963774495.0,502296058727.0,431206466314.0
16,재고자산,136741465666.0,105316602351.0,56118406761.0
19,기타유동금융자산,13021104163.0,15169627846.0,16424634621.0
20,유동 당기손익-공정가치 측정 지정 금융자산,60322895539.0,72771762994.0,0.0
21,기타유동자산,50139789041.0,40974647453.0,34167993641.0
22,현금및현금성자산,95351877937.0,100643600764.0,95263774219.0
23,자산총계,4490260111628.0,3859734558837.0,3345588771234.0
32,부채,,,
33,비유동부채,1984456347650.0,1951414094116.0,1895560328039.0
35,비유동리스부채,5558389457.0,246320515.0,3372709261.0
37,기타비유동금융부채,150052944574.0,174503272855.0,174940275042.0
38,퇴직급여부채,5035461758.0,5068127570.0,2674741279.0
39,비유동충당부채,15370069279.0,19075733665.0,47273036707.0
40,기타비유동부채,9423115771.0,11679501429.0,3728696242.0
41,이연법인세부채,162924807.0,11538903.0,447408415.0
42,유동부채,721681757213.0,390206074573.0,596705290026.0
44,유동리스부채,20384540048.0,4035657513.0,14697667305.0
46,기타유동금융부채,4930000000.0,3800000000.0,111270128736.0
47,유동충당부채,0.0,668528071.0,15295287709.0
48,기타유동부채,70795214109.0,45107296380.0,40859397440.0
49,부채총계,2706138104863.0,2341620168689.0,2492265618065.0
50,자본과부채총계,4490260111628.0,3859734558837.0,3345588771234.0
