,tag,제 33 기,제 32 기,제 31 기
0,자산,,,
1,유동자산,300912871770.0,263446625122.0,249177282038.0
2,현금및현금성자산,59389841867.0,27548581702.0,12702002753.0
4,당기법인세자산,0.0,0.0,0.0
5,기타유동금융자산,161484150957.0,150829272365.0,169229558018.0
6,기타유동비금융자산,1850315204.0,1671055776.0,2213629000.0
7,재고자산,41512920727.0,35966665335.0,33457723726.0
8,비유동자산,327918972537.0,358705388756.0,363626096018.0
10,유형자산,84925159590.0,124567127202.0,141154147138.0
11,무형자산,1011735942.0,1039147953.0,1115665860.0
12,사용권자산,1480802934.0,1392689840.0,1448719753.0
13,기타비유동금융자산,118899085979.0,119946367993.0,124160650469.0
14,기타비유동비금융자산,96690000.0,96690000.0,96690000.0
15,자산총계,628831844307.0,622152013878.0,612803378056.0
16,부채,,,
17,유동부채,50087988802.0,43707443934.0,71204411886.0
20,기타유동금융부채,1789302056.0,1874056627.0,2437331404.0
21,기타유동비금융부채,6898640846.0,5337057322.0,5678217416.0
22,당기법인세부채,1963848461.0,1434450747.0,856574893.0
23,비유동부채,27559419744.0,27068768918.0,23636728113.0
24,기타비유동금융부채,214880000.0,281880000.0,281880000.0
25,순확정급여부채,11161810043.0,12006766625.0,11381211143.0
26,이연법인세부채,16182729701.0,14780122293.0,11973636970.0
27,부채총계,77647408546.0,70776212852.0,94841139999.0
36,자본과부채총계,628831844307.0,622152013878.0,612803378056.0
