,tag,제 67 기,제 66 기,제 65 기
0,자산,,,
1,유동자산,127812632315,98974212002.0,96302418448.0
2,현금및현금성자산,22420306463,23730952099.0,17125097184.0
4,유동금융자산,1187010000,14960000.0,11975000.0
5,재고자산,50880760728,31690350280.0,30068226796.0
6,소비용 생물자산,12822124600,8714770221.0,6258223336.0
7,기타유동자산,202984980,1097859345.0,249777465.0
8,비유동자산,146890895511,139620689033.0,120274582659.0
9,유형자산,80614773653,70395129161.0,64826825478.0
10,생산용 생물자산,264654173,95917086.0,107174208.0
11,무형자산,2669155189,2556747133.0,1758193662.0
14,비유동금융자산,10618448666,12312798363.0,9279970412.0
16,순확정급여자산,591122325,564091982.0,402132942.0
17,자산총계,274703527826,238594901035.0,216577001107.0
18,부채,,,
19,유동부채,148284814914,117874864504.0,100546417934.0
22,당기법인세부채,683213981,14404302.0,1211831489.0
23,유동금융보증부채,976004606,380640477.0,115823380.0
24,유동금융리스부채,799896183,897868354.0,790210285.0
25,기타유동부채,7842953328,6323863209.0,5834640596.0
26,비유동부채,20765217834,13879429282.0,13391360937.0
28,이연법인세부채,5825328804,6936688782.0,5815887127.0
29,기타비유동부채,592000000,352000000.0,10000000.0
30,비유동금융보증부채,415043053,672909716.0,1013453619.0
31,비유동금융리스부채,2070845977,1667840784.0,968710191.0
32,부채총계,169050032748,131754293786.0,113937778871.0
41,자본과부채총계,274703527826,238594901035.0,216577001107.0
