,tag,제 23 기,제 22 기,제 21 기
0,자산,,,
1,유동자산,303704981317,240284736304,195274622474
2,현금및현금성자산,72053558447,65841353051,37314499513
6,재고자산,100760980242,76118986372,55609364335
7,당기법인세자산,,8920397,43453462
8,기타유동자산,13919530079,6461300381,3547674036
9,기타유동금융자산,753974697,,
11,비유동자산,370878983235,329917696771,314961236123
12,당기손익-공정가치 측정 금융자산,45092971,46406271,5844410
15,유형자산,307720581912,273057924925,267516911004
16,영업권 이외의 무형자산,2830862027,2219026731,2135483753
18,순확정급여자산,566643845,,
19,기타비유동자산,1145035021,249631835,441936531
20,기타비유동금융자산,398692560,,
21,이연법인세자산,21937599013,20631315892,16891352469
22,자산총계,674583964552,570202433075,510235858597
23,부채,,,
24,유동부채,229276664329,180228839679,193288224868
28,당기법인세부채,16522645783,14587674890,7320372635
29,환불부채,19009859026,15988065777,10954145118
30,기타유동부채,38864815434,35641230541,26413858023
31,기타유동금융부채,,320530035,1124384231
32,유동리스부채,3197316298,1207833440,2230420122
33,비유동부채,72143571879,98875177229,88346739235
36,순확정급여부채,,846265433,1981754202
37,비유동충당부채,126621496,130144818,149629492
38,기타비유동부채,588339172,905725118,390763177
39,기타비유동금융부채,,135877741,1190874783
40,비유동리스부채,3995271061,773359824,1069404145
41,부채총계,301420236208,279104016908,281634964103
50,자본과부채총계,674583964552,570202433075,510235858597
