,tag,제 12 기,제 11 기,제 10 기
0,자산,,,
1,유동자산,1105796,985176,922685
2,현금및현금성자산,177955,120270,104607
4,기타포괄손익-공정가치 측정 금융자산,1,2,0
5,기타유동금융자산,197968,162283,281807
6,재고자산,420581,409694,289299
7,당기법인세자산,1016,461,312
8,기타유동자산,11348,11551,12044
9,매각예정자산,0,1549,4027
10,비유동자산,1843853,1816871,1653793
11,유형자산,1158049,1137936,1120872
13,무형자산,62130,63027,42253
17,당기손익-공정가치측정금융자산,19894,13808,9803
18,기타포괄손익-공정가치측정금융자산,333277,348276,240316
19,기타비유동금융자산,11,11,11
20,순확정급여자산,17315,0,0
21,이연법인세자산,410,484,695
22,기타비유동자산,814,1375,974
23,자산총계,2949649,2802047,2576478
24,부채,,,
25,유동부채,503591,749249,465708
30,기타유동금융부채,17925,6233,12191
31,매각예정부채,0,76,0
32,당기법인세부채,9086,8376,18405
33,기타유동부채,56998,54289,61159
34,비유동부채,915068,626861,757787
38,기타비유동금융부채,6403,6960,7058
39,순확정급여부채,39,9803,7789
40,이연법인세부채,100108,96338,71432
41,기타비유동부채,7000,7753,6455
42,부채총계,1418659,1376110,1223495
52,부채와자본 총계,2949649,2802047,2576478
