,tag,제 43 기,제 42 기,제 41 기
0,자산,,,
1,유동자산,848804647592,670806591175,490963942024
2,현금및현금성자산,135443983457,152307529813,98339376281
4,당기손익-공정가치측정금융자산,5010779107,65389033759,34108340264
7,재고자산,293789862394,162040030241,98639545291
8,기타유동금융자산,199550964,510630329,232376999
9,기타유동자산,20448959079,5968707382,4038125934
10,당기법인세자산,3402854875,801154356,2611688499
11,매각예정자산,12692798889,0,22084144389
12,비유동자산,640460029925,676904311589,629830980928
15,당기손익-공정가치측정금융자산,15042255157,12424821011,7001727600
16,기타포괄손익-공정가치측정금융자산,46846223458,56029517792,49718632800
19,유형자산,465560226307,501547222183,478981492664
21,사용권 자산(리스),25410812581,32777349716,18425224994
22,영업권 이외의 무형자산,4995013649,7299997419,8338649789
23,기타비유동금융자산,2704795054,4068559707,4591402323
24,기타비유동자산,797551036,559016000,838941746
25,이연법인세자산,0,0,2435416967
26,순확정급여자산,4552826849,871294423,0
27,자산총계,1489264677517,1347710902764,1120794922952
28,부채,,,
29,유동부채,542047732288,287065823533,260591194497
30,당기손익-공정가치측정금융부채,6971390237,52518364,520172941
33,당기법인세부채,9408361682,32461212150,3627702923
34,충당부채,28798854,30838088,398561879
35,기타유동부채,13914106085,10497488136,53186546989
36,기타유동금융부채,0,0,55149000
37,리스부채(유동),1837536629,3231993704,1918735641
38,비유동부채,45664779484,67554175096,78205825794
41,순확정급여부채,0,,70432935
42,비유동충당부채,1898346987,408841241,0
43,기타비유동금융부채,0,75000000,72500000
44,기타비유동부채,1161191040,2726649063,2358966670
45,리스부채(비유동),6634049391,12102487151,3506390120
46,이연법인세부채,6221302066,4241197641,0
47,부채총계,587712511772,354619998629,338797020291
57,자본과부채총계,1489264677517,1347710902764,1120794922952
